,Unnamed: 0,ID,EXPECTED_RESULT,EXPECTED_TEXT,IDEA,TYPE,PATH,UUID,AGE_RANGE,FIRST_LANGUAGE,GENDER,TRANSCRIPTION,TRANSCRIPTION_STRING,TRANS_CONFIDENCE
760,760,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_fright.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe7ef0>,flight,-16.089778558549007
761,761,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_go_back.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe7f30>,go back,-12.87321148945583
762,762,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_drive_right.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe7f70>,drive ride,-22.074617590578825
763,763,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_byte.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe7fb0>,but,-11.816091754025031
764,764,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_left.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8030>,left,-19.26059807002303
765,765,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_backwardness.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8070>,backwardness,-13.64204921197016
766,766,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_go_on.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe80b0>,go on,-12.832185826159332
767,767,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_bad_word.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe80f0>,that word,-15.109543621625402
768,768,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_scan_left.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8130>,stan left,-20.172880032050017
769,769,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_manufactured.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8170>,mine fectionate,-30.409508365518604
770,770,go_backward,1,go backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_go_backward.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe81b0>,go back world,-8.328102952019094
771,771,placard,0,placard,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_placard.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe81f0>,picard,-13.399251601260275
772,772,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_theft.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8230>,this,-10.155994161174206
773,773,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_don_t_go_left.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8270>,don't go less,-23.041798940558436
774,774,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_your_word.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe82b0>,your word,-11.450303717383672
775,775,don_t_go_backward,0,don't go backward,6,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_don_t_go_backward.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe82f0>,dona backward,-19.402024920127815
776,776,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_backward.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8330>,ewart,-12.659786231730934
777,777,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_leftmost.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8370>,he left most,-25.838872649592687
778,778,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_right_away.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe83b0>,either way,-11.90519113787493
779,779,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_don_t_go_forward.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe83f0>,don't go forward,-14.30360659427945
780,780,rightmost,0,rightmost,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_rightmost.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8430>,like most,-17.840851661613605
781,781,go_left,1,go left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_go_left.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8470>,go lest,-24.988365883316874
782,782,air_fright,0,air fright,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42/fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42_air_fright.wav,fb89de1c-b4c9-4f73-8ee6-12688519a626_2020-08-20_21-01-42,22-25,german,male,<Swig Object of type 'Metadata *' at 0x17ebe84b0>,they are fried,-20.531679869201803
783,783,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_go_on.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe84f0>,i,-9.265282192762758
784,784,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_bad_word.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8530>,i,-8.759978809889223
785,785,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_fright.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8570>,i,-9.38728288703766
786,786,drive_left,1,drive left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_drive_left.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe85b0>,i,-8.67672494941559
787,787,rightmost,0,rightmost,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_rightmost.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe85f0>,i,-9.450660267408754
788,788,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_forward.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8630>,i,-8.548666515882875
789,789,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_drive_ahead.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8670>,i,-10.37997726493683
790,790,stop,1,stop,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_stop.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe86b0>,a,-12.455169644825379
791,791,right_left,0,right left,0,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_right_left.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe86f0>,i,-8.903508701856996
792,792,go_forward,1,go forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_go_forward.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8730>,a,-11.970292058460632
793,793,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_your_word.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8770>,a,-12.643792119495789
794,794,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_left_hander.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe87b0>,a,-12.41118427800409
795,795,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_go_right.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe87f0>,i,-8.946421185072328
796,796,move_backward,1,move backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_move_backward.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8830>,i,-8.388349094923402
797,797,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_leftmost.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8870>,i,-9.108469524916078
798,798,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_backward.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe88b0>,a,-12.821919408314148
799,799,drive_forward,1,drive forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_drive_forward.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe88f0>,a,-11.409233060352722
800,800,move_right,1,move right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_move_right.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8930>,a,-12.569918599598328
801,801,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_scan_left.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8970>,i,-10.054747143324281
802,802,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_backwardness.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe89b0>,i,-10.114186325605775
803,803,left_right,0,left right,0,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_left_right.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe89f0>,a,-11.857935872547547
804,804,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_forwardness.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8a30>,i,-8.91157774024811
805,805,right_hander,0,right-hander,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_right_hander.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8a70>,i,-9.613795795973207
806,806,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_theft.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8ab0>,a,-12.161169019215027
807,807,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_manufactured.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8af0>,i,-10.094070473249818
808,808,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_go_away.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8b30>,a,-12.815212216846863
809,809,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_right_away.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8b70>,i,-8.41864446693268
810,810,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_byte.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8bb0>,i,-8.792185345228578
811,811,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_left.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8bf0>,i,-8.919805088575746
812,812,clefting,0,clefting,2,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_clefting.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8c30>,i,-8.182920971449281
813,813,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_go_back.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8c70>,i,-8.99160245948639
814,814,go_backward,1,go backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_go_backward.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8cb0>,i,-8.698833981092836
815,815,right,1,right,5,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02/bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02_right.wav,bfaeb929-31de-44f4-843d-16abd3832c8c_2020-09-13_14-16-02,62-65,german,male,<Swig Object of type 'Metadata *' at 0x17ebe8cf0>,i,-8.60057405525055
