,Unnamed: 0,ID,EXPECTED_RESULT,EXPECTED_TEXT,IDEA,TYPE,PATH,UUID,AGE_RANGE,FIRST_LANGUAGE,GENDER,TRANSCRIPTION,TRANSCRIPTION_STRING,TRANS_CONFIDENCE
574,574,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_go_away.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0bb0>,go away,-15.490132535428508
575,575,wright,0,wright,2,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_wright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0bf0>,right,-17.417654657090136
576,576,move_right,1,move right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_move_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0c30>,more right,-19.63444462298427
577,577,clefting,0,clefting,2,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_clefting.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0c70>,lifting,-14.795427292421323
578,578,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_drive_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0cb0>,drive right,-22.762154551125064
579,579,move_left,1,move left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_move_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0cf0>,more fullest,-15.666848177630797
580,580,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_don_t_go_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0d30>,don't go lest,-31.31316682851709
581,581,drive_backward,1,drive backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_drive_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0d70>,right backward,-16.402356001295743
582,582,left_right,0,left right,0,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_left_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0db0>,left right,-15.472930471937552
583,583,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_your_word.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0df0>,your word,-10.556256933936407
584,584,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_manufactured.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0e30>,manufactured,-13.32213169107434
585,585,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_forwardness.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0e70>,for what ness,-29.24794603035231
586,586,felt,0,felt,1,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_felt.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0eb0>,salt,-15.299559665248758
587,587,drive_forward,1,drive forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_drive_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0ef0>,drive forward,-15.72941592483295
588,588,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_byte.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0f30>,by it,-15.697523085597581
589,589,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0f70>,left,-19.33903062999007
590,590,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_go_on.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f0fb0>,go on,-15.783807835436676
591,591,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_fright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1030>,fright,-17.333822599808755
592,592,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_do_a_barrel_roll.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1070>,to a barrel roll,-26.044251214762305
593,593,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_leftmost.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f10b0>,left most,-26.365983557133006
594,594,rightmost,0,rightmost,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_rightmost.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f10f0>,right most,-26.773972019615634
595,595,right_hander,0,right-hander,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_right_hander.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1130>,right hand,-13.811043283185349
596,596,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1170>,big bart,-13.538106180216005
597,597,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_right_away.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f11b0>,right away,-12.637714108799322
598,598,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_go_back.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f11f0>,go back,-13.43182908131374
599,599,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_backwardness.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1230>,awareness,-4.303617798706462
600,600,straightforward,0,straightforward,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_straightforward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1270>,straightforward,-9.422622960650017
601,601,air_fright,0,air fright,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_air_fright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f12b0>,a fright,-13.352385700547291
602,602,go_left,1,go left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_go_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f12f0>,go left,-24.05726829254011
603,603,turn_right,0,turn right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_turn_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1330>,turn right,-20.31403332636404
604,604,scan_right,0,scan right,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_scan_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1370>,can ride,-17.55558153115119
605,605,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_go_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f13b0>,go right,-20.716015840280413
606,606,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_drive_ahead.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f13f0>,drive ahead,-15.304175040619757
607,607,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_don_t_go_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1430>,don't go forward,-16.513001049235505
608,608,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_left_hander.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1470>,left hand,-15.632643487836688
609,609,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_bad_word.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f14b0>,it were,-12.223345515177009
610,610,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_theft.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f14f0>,that,-10.893429592729579
611,611,placard,0,placard,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_placard.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1530>,placard,-11.070607831614652
612,612,move_backward,1,move backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_move_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1570>,a backward,-6.885019202884351
613,613,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52/91e4e5dd-18ea-4b8d-958f-bb911ebb10d2_2020-08-20_18-08-52_scan_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f15b0>,skin left,-22.16987907048754
614,614,don_t_go_backward,0,don't go backward,6,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_don_t_go_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f15f0>,uncle edward,-4.068118847975864
615,615,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1630>,left,-19.266614801285236
616,616,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_byte.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1670>,by,-14.4594440022065
617,617,go_forward,1,go forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_go_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f16b0>,go forward,-7.94407951327225
618,618,felt,0,felt,1,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_felt.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f16f0>,felt,-19.889416130235542
619,619,drive_backward,1,drive backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_drive_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1730>,if edward,-6.637501058509326
620,620,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_forwardness.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1770>,for what is,-16.291303108568307
621,621,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_don_t_go_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f17b0>,on one,-10.536766944869925
622,622,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_scan_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f17f0>,scene,-6.4900881913441495
623,623,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_go_back.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1830>,go back,-16.2808810336758
624,624,right_left,0,right left,0,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_right_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1870>,but let,-22.966370391006265
625,625,straightforward,0,straightforward,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_straightforward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f18b0>,straight forward,-15.996701655835416
626,626,clefting,0,clefting,2,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_clefting.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f18f0>,lifting,-14.384701698854428
627,627,drive_left,1,drive left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_drive_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1930>,tales,-7.844096107429866
628,628,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_don_t_go_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f1970>,donohoe,-3.506620507617363
629,629,wright,0,wright,2,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08/82db6c8a-913b-445f-9da7-12e00ef72dc5_2020-08-19_20-29-08_wright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f19b0>,bright,-15.938073986595157
